stock_code,stock_name,market,report_type,report_year,first_appointment_date,first_change_date,second_change_date,third_change_date,actual_disclosure_date,stat_date
300403,汉宇集团,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300457,赢合科技,深市,半年报（中报）,2026,2026-08-15,2026-08-22,,,,2026-08-22
300481,濮阳惠成,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300570,太辰光,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300656,民德电子,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300797,钢研纳克,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300812,易天股份,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300871,回盛生物,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300935,盈建科,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300939,秋田微,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
300946,恒而达,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301162,国能日新,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301165,锐捷网络,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301282,金禄电子,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301305,朗坤科技,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301391,卡莱特,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
301439,泓淋电力,深市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600183,生益科技,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600230,沧州大化,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600298,安琪酵母,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600329,达仁堂,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600388,龙净环保,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600455,博通股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600509,天富能源,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600519,贵州茅台,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600523,贵航股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600633,浙数文化,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600661,昂立教育,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600674,川投能源,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600745,*ST闻泰,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600763,通策医疗,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600794,保税科技,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600817,宇通重工,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600860,京城股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600864,哈投股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600865,百大集团,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
600873,梅花生物,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
601089,福元医药,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
601921,浙版传媒,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603053,成都燃气,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603187,海容冷链,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603312,西典新能,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603568,伟明环保,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603697,有友食品,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603809,豪能股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603956,威派格,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
603997,继峰股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
605589,圣泉集团,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688059,华锐精密,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688083,中望软件,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688123,聚辰股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688181,八亿时空,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688183,生益电子,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688227,品高股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688286,敏芯股份,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688300,联瑞新材,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688352,颀中科技,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688499,利元亨,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688505,复旦张江,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688508,芯朋微,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688531,日联科技,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688623,双元科技,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688628,优利德,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688657,浩辰软件,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
688699,明微电子,沪市,半年报（中报）,2026,2026-08-15,,,,,2026-08-15
002767,先锋电子,深市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
300012,华测检测,深市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
300682,朗新科技,深市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
600477,杭萧钢构,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
603181,皇马科技,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
603208,江山欧派,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
605020,永和股份,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
688100,威胜信息,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
688380,中微半导,沪市,半年报（中报）,2026,2026-08-17,,,,,2026-08-17
000020,深华发A,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000049,德赛电池,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000430,张家界,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000506,招金黄金,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000525,红太阳,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000526,学大教育,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000551,创元科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000582,北部湾港,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000728,国元证券,深市,半年报（中报）,2026,2026-08-18,2026-08-25,,,,2026-08-25
000816,智慧农业,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000819,岳阳兴长,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000868,安凯客车,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000902,新洋丰,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002083,孚日股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002115,三维通信,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002137,实益达,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002150,正泰电源,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002164,宁波东力,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002172,澳洋健康,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002192,融捷股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002245,蔚蓝锂芯,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002262,恩华药业,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002284,亚太股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002406,远东传动,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002407,多氟多,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002438,江苏神通,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002489,浙江永强,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002546,新联电子,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002563,森马服饰,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002615,哈尔斯,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002664,信质集团,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002668,TCL智家,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002719,ST麦趣,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002722,物产金轮,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002734,利民股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002788,鹭燕医药,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002803,吉宏股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002846,英联股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002859,洁美科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002879,长缆科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002931,锋龙股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002933,新兴装备,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
002997,瑞鹄模具,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
003022,联泓新科,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300014,亿纬锂能,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300018,中元股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300122,智飞生物,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300205,*ST天喻,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300240,飞力达,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300390,天华新能,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300435,中泰股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300575,中旗股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300580,贝斯特,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300596,利安隆,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300610,晨化股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300620,光库科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300690,双一科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300693,盛弘股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300807,天迈科技,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300841,康华生物,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300859,西域旅游,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300908,仲景食品,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300967,晓鸣股份,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
300976,达瑞电子,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301025,读客文化,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301069,凯盛新材,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301107,瑜欣电子,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301129,瑞纳智能,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301183,东田微,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301251,威尔高,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301263,泰恩康,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
301363,美好医疗,深市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600078,澄星股份,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600096,云天化,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600120,浙江东方,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600243,*ST海华,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600301,华锡有色,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600326,西藏天路,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600366,宁波韵升,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600369,西南证券,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600425,青松建化,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600583,海油工程,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600673,东阳光,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600753,ST海钦,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600795,国电电力,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600871,石化油服,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
600889,*ST京化,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
601112,振石股份,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
601677,明泰铝业,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
601702,华峰铝业,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603031,安孚科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603049,中策橡胶,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603071,物产环能,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603077,和邦生物,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603093,南华期货,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603129,春风动力,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603189,*ST网达,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603196,璞源材料,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603227,雪峰科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603281,江瀚新材,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603284,林平发展,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603293,埃泰克,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603322,超讯科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603332,苏州龙杰,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603369,今世缘,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603398,*ST沐邦,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603556,海兴电力,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603588,高能环境,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603848,好太太,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
603893,瑞芯微,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
605128,上海沿浦,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
605299,舒华体育,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688002,睿创微纳,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688036,传音控股,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688077,大地熊,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688112,鼎阳科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688182,灿勤科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688188,柏楚电子,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688328,深科达,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688385,复旦微电,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688448,磁谷科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688510,航亚科技,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688545,兴福电子,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688582,芯动联科,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688656,浩欧博,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688660,电气风电,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
688779,五矿新能,沪市,半年报（中报）,2026,2026-08-18,,,,,2026-08-18
000553,安道麦A,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
000659,珠海中富,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
001270,铖昌科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
001301,尚太科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
001378,德冠新材,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002027,分众传媒,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002043,兔宝宝,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002402,和而泰,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002445,中南文化,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002532,天山铝业,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002648,卫星化学,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002749,国光股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002810,山东赫达,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002857,三晖电气,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002886,沃特股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002895,川恒股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
002973,侨银股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300296,利亚德,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300365,恒华科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300394,天孚通信,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300480,光力科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300628,亿联网络,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300641,正丹股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
300855,图南股份,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301299,卓创资讯,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301373,凌玮科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301399,英特科技,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301469,恒达新材,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301528,多浦乐,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
301563,云汉芯城,深市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
600011,华能国际,沪市,半年报（中报）,2026,2026-08-19,,,,,2026-08-19
